site_id,lon,lat,site_name
109,-90.3708343505859,77.4041676839193,weighted_sample
110,-85.3041676839193,77.2875010172526,weighted_sample
111,-68.4041676839193,77.2208343505859,weighted_sample
112,-86.2208343505859,77.2125010172526,weighted_sample
113,-91.0791676839193,77.1875010172526,weighted_sample
114,-84.0958343505859,77.1541676839193,weighted_sample
115,-20.0125010172526,77.0875010172526,weighted_sample
116,-88.4958343505859,76.9791676839193,weighted_sample
117,-87.9625010172526,76.9791676839193,weighted_sample
118,-118.029167683919,76.9458343505859,weighted_sample
119,-117.754167683919,76.9125010172526,weighted_sample
120,-21.3041676839193,76.8875010172526,weighted_sample
121,-117.287501017253,76.8625010172526,weighted_sample
122,-119.645834350586,76.8041676839193,weighted_sample
123,-116.837501017253,76.7708343505859,weighted_sample
124,-119.520834350586,76.7125010172526,weighted_sample
125,-116.687501017253,76.7125010172526,weighted_sample
126,-68.1041676839193,76.7125010172526,weighted_sample
127,-119.162501017253,76.6791676839193,weighted_sample
128,-116.837501017253,76.6708343505859,weighted_sample
129,-120.329167683919,76.6125010172526,weighted_sample
130,-119.820834350586,76.6125010172526,weighted_sample
131,-92.0541676839193,76.6125010172526,weighted_sample
